YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,2,18,3,MQ,3283,DAY,ORD,1030,1108,38,74,80,50,240,1128,44,0,0,null,6,0,0,35,3
2015,2,18,3,B6,62,PBI,LGA,1033,1139,66,164,160,126,1035,1419,62,0,0,null,0,0,14,48,0
2015,2,18,3,WN,432,DAL,PHX,1050,1219,89,160,150,133,879,1349,79,0,0,null,0,0,78,1,0
2015,2,18,3,DL,1412,ATL,BNA,1110,1107,-3,69,95,39,214,1142,23,0,0,null,23,0,0,0,0
2015,2,18,3,WN,159,PHX,CLE,1110,1151,41,235,228,206,1737,1739,34,0,0,null,0,0,22,12,0
2015,2,18,3,EV,5958,MEM,EWR,1111,1153,42,162,194,122,946,1607,74,0,0,null,32,0,30,12,0
2015,2,18,3,US,1983,CLT,PBI,1119,1239,80,107,101,86,590,1420,74,0,0,null,0,0,51,23,0
2015,2,18,3,MQ,3672,DBQ,ORD,1120,1334,134,59,54,38,147,1428,129,0,0,null,0,0,0,129,0
2015,2,18,3,EV,5223,MLI,ATL,1127,1159,32,107,106,88,633,1445,31,0,0,null,0,0,5,26,0
2015,2,18,3,MQ,3316,DFW,CID,1130,1130,0,114,146,109,685,1356,32,0,0,null,32,0,0,0,0
2015,2,18,3,VX,714,SFO,DAL,1140,1220,40,200,194,177,1476,1734,34,0,0,null,0,0,0,34,0
2015,2,18,3,EV,6107,IAH,DAL,1140,1135,-5,63,86,46,216,1301,18,0,0,null,18,0,0,0,0
2015,2,18,3,NK,921,LGA,MYR,1140,1155,15,114,136,94,563,1411,37,0,0,null,22,0,6,9,0
2015,2,18,3,MQ,3364,RDU,LGA,1145,1341,116,95,95,66,431,1516,116,0,0,null,0,0,0,116,0
2015,2,18,3,AA,2210,SAT,DFW,1151,1223,32,68,72,47,247,1335,36,0,0,null,4,0,32,0,0
2015,2,18,3,DL,2395,PBI,LGA,1159,1225,26,169,161,134,1035,1506,18,0,0,null,0,0,6,12,0
2015,2,18,3,DL,1353,PNS,ATL,1200,1218,18,78,88,43,271,1446,28,0,0,null,10,0,2,16,0
2015,2,18,3,EV,5120,DTW,IND,1200,1307,67,79,64,45,231,1411,52,0,0,null,0,0,0,52,0
2015,2,18,3,UA,1261,MCO,IAH,1210,1322,72,160,158,139,854,1500,70,0,0,null,0,0,5,65,0
2015,2,18,3,WN,1261,PIT,MCO,1210,1208,-2,145,164,127,834,1452,17,0,0,null,17,0,0,0,0
2015,2,18,3,B6,362,PBI,LGA,1212,1318,66,163,156,132,1035,1554,59,0,0,null,0,0,4,55,0
2015,2,18,3,B6,654,PBI,JFK,1215,1306,51,162,137,124,1028,1523,26,0,0,null,0,0,10,16,0
2015,2,18,3,AA,1293,MIA,STX,1220,1301,41,158,149,136,1139,1630,32,0,0,null,0,0,0,24,8
2015,2,18,3,DL,629,LGA,DTW,1235,1257,22,118,128,81,502,1505,32,0,0,null,10,0,0,22,0
2015,2,18,3,MQ,3361,JFK,RDU,1240,1241,1,101,127,86,427,1448,27,0,0,null,27,0,0,0,0
2015,2,18,3,UA,722,DFW,ORD,1245,1239,-6,138,176,127,802,1535,32,0,0,null,32,0,0,0,0
2015,2,18,3,DL,1757,SNA,ATL,1247,1952,425,247,228,201,1919,240,406,0,0,null,0,0,406,0,0
2015,2,18,3,DL,2527,FLL,CVG,1252,1628,216,154,134,119,932,1842,196,0,0,null,0,0,109,87,0
2015,2,18,3,EV,2542,DFW,CRW,1255,1602,187,129,154,119,946,1936,212,0,0,null,25,0,187,0,0
2015,2,18,3,WN,208,ABQ,LAS,1255,1327,32,95,80,71,486,1347,17,0,0,null,0,0,0,17,0
2015,2,18,3,DL,755,ATL,CMH,1258,1305,7,88,99,73,447,1444,18,0,0,null,11,0,7,0,0
2015,2,18,3,OO,6408,SFO,EUG,1303,1332,29,97,102,70,451,1514,34,0,0,null,5,0,0,29,0
2015,2,18,3,EV,5289,TLH,ATL,1304,1307,3,74,93,47,223,1440,22,0,0,null,19,0,3,0,0
2015,2,18,3,AA,2262,DFW,BNA,1305,1415,70,100,99,78,631,1554,69,0,0,null,0,0,69,0,0
2015,2,18,3,HA,36,HNL,PHX,1305,1259,-6,355,378,356,2917,2217,17,0,0,null,0,0,17,0,0
2015,2,18,3,EV,4457,ORD,LEX,1315,1310,-5,79,113,52,323,1603,29,0,0,null,29,0,0,0,0
2015,2,18,3,UA,677,RNO,DEN,1320,1440,80,134,114,98,804,1734,60,0,0,null,0,0,0,60,0
2015,2,18,3,AA,1169,LAX,ORD,1324,1322,-2,246,266,210,1744,1948,18,0,0,null,18,0,0,0,0
2015,2,18,3,WN,3943,DEN,BOI,1335,1350,15,115,117,105,649,1547,17,0,0,null,2,0,15,0,0
2015,2,18,3,UA,1157,SJU,IAH,1341,1415,34,294,298,272,2007,1713,38,0,0,null,4,0,0,34,0
2015,2,18,3,DL,1476,DTW,MSP,1345,1512,87,111,130,84,528,1622,106,0,0,null,19,0,87,0,0
2015,2,18,3,EV,4931,DTW,IND,1345,1419,34,76,60,39,231,1519,18,0,0,null,0,0,6,12,0
2015,2,18,3,OO,4712,DTW,CIU,1345,1404,19,83,98,60,284,1542,34,0,0,null,15,0,0,19,0
2015,2,18,3,EV,4964,LEX,ATL,1352,1411,19,88,101,57,304,1552,32,0,0,null,13,0,19,0,0
2015,2,18,3,WN,383,PDX,SJC,1355,1450,55,100,99,87,569,1629,54,0,0,null,0,0,3,51,0
2015,2,18,3,EV,4997,DTW,PWM,1355,1410,15,112,117,80,668,1607,20,0,0,null,5,0,3,12,0
2015,2,18,3,DL,2682,LGA,BOS,1359,1500,61,66,82,44,184,1622,77,0,0,null,16,0,0,61,0
2015,2,18,3,OO,5336,SFO,ONT,1400,1424,24,80,77,58,363,1541,21,0,0,null,0,0,0,21,0
2015,2,18,3,B6,301,JFK,FLL,1420,1523,63,188,241,187,1069,1924,116,0,0,null,53,0,36,27,0
2015,2,18,3,EV,4929,CLT,MSP,1435,1656,141,172,159,134,930,1835,128,0,0,null,0,0,0,128,0
2015,2,18,3,EV,2541,DFW,MLU,1440,1458,18,63,63,40,293,1601,18,0,0,null,0,0,0,18,0
2015,2,18,3,UA,1420,SFO,LAS,1451,1503,12,93,96,65,414,1639,15,0,0,null,3,0,7,5,0
2015,2,18,3,OO,5541,ASE,IAH,1453,1540,47,147,121,106,913,1841,21,0,0,null,0,0,0,21,0
2015,2,18,3,B6,1182,RIC,BOS,1455,1556,61,89,87,71,474,1723,59,0,0,null,0,0,9,50,0
2015,2,18,3,WN,203,ATL,JAX,1505,1548,43,75,61,42,270,1649,29,0,0,null,0,0,0,29,0
2015,2,18,3,DL,755,CMH,ATL,1508,1527,19,111,113,69,447,1720,21,0,0,null,2,0,0,0,19
2015,2,18,3,EV,4981,DTW,OKC,1515,1546,31,164,189,130,900,1755,56,0,0,null,25,0,31,0,0
2015,2,18,3,OO,4612,LAS,SEA,1520,1554,34,167,151,124,867,1825,18,0,0,null,0,0,0,18,0
2015,2,18,3,DL,1960,ATL,BHM,1530,1609,39,60,47,30,134,1556,26,0,0,null,0,0,0,26,0
2015,2,18,3,EV,5056,FAY,ATL,1531,1657,86,84,96,77,331,1833,98,0,0,null,12,0,8,78,0
2015,2,18,3,US,711,PHL,MIA,1535,1548,13,173,196,168,1013,1904,36,0,0,null,23,0,5,8,0
2015,2,18,3,DL,1145,DTW,SFO,1546,1544,-2,318,341,278,2079,1825,21,0,0,null,21,0,0,0,0
2015,2,18,3,VX,416,LAX,JFK,1600,1634,34,299,304,285,2475,38,39,0,0,null,0,0,0,34,5
2015,2,18,3,EV,4594,ORD,BUF,1600,1709,69,92,110,72,473,1959,87,0,0,null,18,0,18,30,21
2015,2,18,3,MQ,3208,DFW,BIS,1600,1601,1,152,202,182,977,1923,51,0,0,null,51,0,0,0,0
2015,2,18,3,AA,360,ORD,LGA,1605,1631,26,124,137,109,733,1948,39,0,0,null,13,0,0,26,0
2015,2,18,3,US,1719,CLT,FLL,1616,1636,20,121,137,102,631,1853,36,0,0,null,16,0,20,0,0
2015,2,18,3,MQ,3649,DSM,ORD,1625,1659,34,83,79,55,299,1818,30,0,0,null,0,0,20,10,0
2015,2,18,3,DL,1287,BNA,DTW,1626,1732,66,95,90,69,456,2002,61,0,0,null,0,0,47,14,0
2015,2,18,3,WN,160,SAT,DAL,1630,1707,37,60,60,45,248,1807,37,0,0,null,0,0,13,24,0
2015,2,18,3,MQ,3674,ATL,LGA,1630,1630,0,134,150,93,762,1900,16,0,0,null,16,0,0,0,0
2015,2,18,3,B6,1616,BUF,BOS,1648,1721,33,85,100,69,395,1901,48,0,0,null,48,0,0,0,0
2015,2,18,3,OO,4822,SBN,ATL,1655,1916,141,121,129,81,566,2125,149,0,0,null,8,0,6,135,0
2015,2,18,3,DL,2434,BNA,LAX,1709,1757,48,296,284,259,1797,2041,36,0,0,null,0,0,36,0,0
2015,2,18,3,DL,2103,MCO,CVG,1710,1746,36,133,129,104,757,1955,32,0,0,null,0,0,0,32,0
2015,2,18,3,UA,537,ORD,SFO,1713,1936,143,290,295,247,1846,2231,148,0,0,null,5,0,143,0,0
2015,2,18,3,NK,615,BOS,FLL,1718,1738,20,215,232,195,1237,2130,37,0,0,null,17,0,7,13,0
2015,2,18,3,OO,4514,TUS,SLC,1719,1742,23,116,109,84,601,1931,16,0,0,null,0,0,16,0,0
2015,2,18,3,B6,6,FLL,EWR,1735,1831,56,175,168,140,1065,2119,49,0,0,null,0,0,18,31,0
2015,2,18,3,EV,3817,SGF,ORD,1744,1740,-4,95,116,75,438,1936,17,0,0,null,17,0,0,0,0
2015,2,18,3,HA,248,HNL,KOA,1746,1759,13,43,55,34,163,1854,25,0,0,null,0,0,12,13,0
2015,2,18,3,EV,5066,DHN,ATL,1751,1815,24,57,65,38,170,2020,32,0,0,null,8,0,9,15,0
2015,2,18,3,DL,1514,FLL,LGA,1755,1752,-3,177,201,138,1076,2113,21,0,0,null,21,0,0,0,0
2015,2,18,3,MQ,3656,CHS,DFW,1757,1830,33,198,197,187,987,2047,32,0,0,null,0,0,0,25,7
2015,2,18,3,EV,4304,ORD,GSO,1800,1824,24,103,133,79,589,2137,54,0,0,null,30,0,0,24,0
2015,2,18,3,DL,1923,MIA,LGA,1805,1825,20,184,201,139,1096,2146,37,0,0,null,17,0,0,20,0
2015,2,18,3,HA,543,OGG,HNL,1805,1855,50,35,38,23,100,1933,53,0,0,null,0,0,43,10,0
2015,2,18,3,MQ,3060,LSE,ORD,1805,1813,8,74,90,44,215,1943,24,0,0,null,16,0,0,8,0
2015,2,18,3,MQ,3279,GSP,DFW,1805,1852,47,179,167,149,862,2039,35,0,0,null,0,0,5,30,0
2015,2,18,3,EV,5959,DSM,ORD,1808,1827,19,77,77,54,299,1944,19,0,0,null,0,0,0,19,0
2015,2,18,3,WN,124,BNA,DAL,1810,1829,19,125,121,95,623,2030,15,0,0,null,0,0,15,0,0
2015,2,18,3,WN,648,MCO,ORF,1810,1832,22,105,100,84,655,2012,17,0,0,null,0,0,8,9,0
2015,2,18,3,HA,322,HNL,ITO,1810,1826,16,50,51,35,216,1917,17,0,0,null,0,0,2,15,0
2015,2,18,3,OO,5168,ORD,MSP,1815,1825,10,90,105,62,334,2010,25,0,0,null,15,0,0,10,0
2015,2,18,3,MQ,3536,RDU,LGA,1821,1858,37,99,113,66,431,2051,51,0,0,null,14,0,10,27,0
2015,2,18,3,DL,1585,LGA,MCO,1825,2210,225,188,191,152,950,121,228,0,0,null,3,0,225,0,0
2015,2,18,3,OO,4837,SFO,SLC,1829,1906,37,99,99,78,599,2145,37,0,0,null,0,0,0,37,0
2015,2,18,3,WN,816,TUS,LAX,1830,1906,36,95,87,69,451,1933,28,0,0,null,0,0,0,28,0
2015,2,18,3,EV,6131,ORD,LEX,1830,1920,50,79,72,50,323,2132,43,0,0,null,0,0,0,6,37
2015,2,18,3,MQ,3457,ROC,ORD,1835,1859,24,125,153,79,528,2032,52,0,0,null,28,0,0,24,0
2015,2,18,3,NK,992,MSY,ORD,1840,1850,10,137,155,134,837,2125,28,0,0,null,18,0,10,0,0
2015,2,18,3,WN,442,MSY,DEN,1845,1850,5,180,192,180,1062,2102,17,0,0,null,17,0,0,0,0
2015,2,18,3,WN,1011,OKC,MDW,1845,2005,80,115,126,99,691,2211,91,0,0,null,11,0,0,80,0
2015,2,18,3,OO,5399,LAX,SBP,1846,1947,61,60,63,44,156,2050,64,0,0,null,3,0,0,61,0
2015,2,18,3,EV,4272,DCA,CLE,1853,1850,-3,88,142,54,310,2112,51,0,0,null,51,0,0,0,0
2015,2,18,3,MQ,3033,ORD,SGF,1900,1924,24,95,104,65,438,2108,33,0,0,null,9,0,11,13,0
2015,2,18,3,EV,4308,EWR,SBN,1904,1925,21,133,133,96,637,2138,21,0,0,null,0,0,0,21,0
2015,2,18,3,UA,1706,ORD,PHL,1907,2019,72,119,113,90,678,2312,66,0,0,null,0,0,0,55,11
2015,2,18,3,DL,1142,PIT,ATL,1909,1949,40,121,106,79,526,2135,25,0,0,null,0,0,3,21,1
2015,2,18,3,UA,1022,EWR,LAS,1909,2059,110,350,329,300,2227,2328,89,0,0,null,0,0,73,16,0
2015,2,18,3,NK,906,IAH,DTW,1917,2111,114,153,166,139,1075,57,127,0,0,null,13,0,21,93,0
2015,2,18,3,OO,5324,LAX,CLD,1919,1920,1,46,60,24,86,2020,15,0,0,null,14,0,1,0,0
2015,2,18,3,EV,4631,ORD,ROA,1920,2014,54,101,130,93,531,2324,83,0,0,null,29,0,29,9,16
2015,2,18,3,WN,1856,MDW,EWR,1925,1946,21,120,123,94,711,2249,24,0,0,null,3,0,21,0,0
2015,2,18,3,NK,431,RSW,DFW,1929,1947,18,176,180,166,1017,2147,22,0,0,null,15,0,7,0,0
2015,2,18,3,DL,2495,MIA,JFK,1935,2141,126,174,176,125,1089,37,128,0,0,null,2,0,0,126,0
2015,2,18,3,OO,5584,LNK,DEN,1935,2021,46,95,84,70,423,2045,35,0,0,null,0,0,0,35,0
2015,2,18,3,DL,1055,DTW,MSP,1940,2003,23,120,122,84,528,2105,25,0,0,null,2,0,15,8,0
2015,2,18,3,DL,2550,DTW,DCA,1950,2048,58,94,83,64,405,2211,47,0,0,null,0,0,0,47,0
2015,2,18,3,WN,4813,MKE,BOS,1955,2038,43,130,132,106,860,2350,45,0,0,null,2,0,0,43,0
2015,2,18,3,NK,265,ACY,FLL,1957,2038,41,158,170,153,977,2328,53,0,0,null,46,0,7,0,0
2015,2,18,3,AA,1073,PHL,MIA,2015,2026,11,178,189,161,1013,2335,22,0,0,null,11,0,0,11,0
2015,2,18,3,AA,2443,DFW,LAS,2015,2016,1,180,194,158,1055,2130,15,0,0,null,15,0,0,0,0
2015,2,18,3,OO,5356,SBP,LAX,2020,2109,49,73,63,48,156,2212,39,0,0,null,0,0,0,39,0
2015,2,18,3,F9,1129,TPA,CLE,2025,2057,32,150,147,121,927,2324,29,0,0,null,12,0,17,0,0
2015,2,18,3,AA,1589,LGA,MIA,2030,2026,-4,200,236,177,1096,22,32,0,0,null,32,0,0,0,0
2015,2,18,3,US,1838,PHL,PIT,2035,2059,24,71,77,47,268,2216,30,0,0,null,6,0,7,17,0
2015,2,18,3,WN,577,ATL,MCI,2035,2056,21,140,144,118,692,2220,25,0,0,null,4,0,0,21,0
2015,2,18,3,MQ,3166,DFW,PIA,2040,2055,15,110,119,98,672,2254,24,0,0,null,9,0,3,12,0
2015,2,18,3,NK,892,MCO,DTW,2045,132,287,155,146,126,957,358,278,0,0,null,278,0,0,0,0
2015,2,18,3,OO,5162,DEN,SGF,2045,2110,25,103,101,72,637,2351,23,0,0,null,0,0,0,23,0
2015,2,18,3,AA,41,ORD,SEA,2050,2106,16,275,286,258,1721,2352,27,0,0,null,11,0,0,16,0
2015,2,18,3,MQ,3684,DFW,MOB,2050,2108,18,91,89,65,539,2237,16,0,0,null,0,0,3,13,0
2015,2,18,3,AA,185,JFK,LAX,2055,2146,51,393,368,335,2475,54,26,0,0,null,0,0,4,22,0
2015,2,18,3,OO,4983,ORD,BNA,2103,2139,36,86,89,58,409,2308,39,0,0,null,3,0,0,0,36
2015,2,18,3,WN,1365,MCO,MKE,2105,2148,43,180,167,155,1066,2335,30,0,0,null,0,0,17,13,0
2015,2,18,3,DL,1365,ATL,ROA,2110,2131,21,84,93,75,357,2304,30,0,0,null,9,0,21,0,0
2015,2,18,3,WN,4909,BUR,SMF,2110,2143,33,75,74,61,358,2257,32,0,0,null,0,0,0,32,0
2015,2,18,3,AA,2345,DFW,ORD,2130,2130,0,124,139,118,802,2349,15,0,0,null,15,0,0,0,0
2015,2,18,3,B6,1371,LGA,FLL,2130,2330,120,176,186,164,1076,236,130,0,0,null,10,0,43,77,0
2015,2,18,3,MQ,3001,DFW,LRD,2130,2209,39,81,78,61,396,2327,36,0,0,null,0,0,0,36,0
2015,2,18,3,B6,425,JFK,TPA,2145,2253,68,179,180,155,1005,153,69,0,0,null,1,0,54,14,0
2015,2,18,3,EV,4872,LGA,BGR,2154,2153,-1,79,106,48,378,2339,26,0,0,null,26,0,0,0,0
2015,2,18,3,OO,5518,DEN,ONT,2200,2240,40,140,127,112,819,2347,27,0,0,null,0,0,0,27,0
2015,2,18,3,WN,1615,BWI,ISP,2205,2249,44,65,55,41,220,2344,34,0,0,null,0,0,6,28,0
2015,2,18,3,OO,6268,SFO,FAT,2230,2223,-7,59,84,46,158,2347,18,0,0,null,18,0,0,0,0
2015,2,18,3,US,1788,CLT,ORD,2235,2308,33,123,110,91,599,2358,20,0,0,null,0,0,20,0,0
2015,2,18,3,B6,688,LAX,BOS,2349,24,35,320,333,299,2611,857,48,0,0,null,13,0,9,26,0
2015,2,19,4,WN,549,ISP,TPA,600,748,108,195,169,158,1034,1037,82,0,0,null,0,0,82,0,0
2015,2,19,4,AS,805,SEA,SMF,650,659,9,104,115,84,605,854,20,0,0,null,11,0,9,0,0
2015,2,19,4,DL,2135,TPA,LGA,700,655,-5,156,187,135,1010,1002,26,0,0,null,26,0,0,0,0
2015,2,19,4,UA,1509,BOS,IAH,700,733,33,266,253,222,1597,1046,20,0,0,null,20,0,0,0,0
2015,2,19,4,EV,4120,CLE,LGA,728,747,19,109,117,73,419,944,27,0,0,null,8,0,19,0,0
2015,2,19,4,DL,104,ATL,BOS,730,904,94,150,144,121,946,1128,88,0,0,null,0,0,88,0,0
2015,2,19,4,DL,1526,MCO,LGA,800,820,20,150,172,145,950,1112,42,0,0,null,22,0,20,0,0
2015,2,19,4,OO,4756,SBN,DTW,800,835,35,76,79,30,157,954,38,0,0,null,3,0,0,0,35
2015,2,19,4,DL,764,ATL,MKE,810,824,14,126,129,109,669,933,17,0,0,null,3,0,0,0,14
2015,2,19,4,MQ,3010,SGF,ORD,819,839,20,106,140,72,438,1059,54,0,0,null,34,0,0,0,20
2015,2,19,4,WN,155,HOU,BOS,825,945,80,215,216,199,1609,1421,81,0,0,null,1,0,80,0,0
2015,2,19,4,MQ,3047,ORD,EVV,835,857,22,65,59,39,273,956,16,0,0,null,0,0,16,0,0
2015,2,19,4,AA,1155,DCA,MIA,840,932,52,183,156,132,919,1208,25,0,0,null,0,0,25,0,0
2015,2,19,4,WN,3845,MSY,HOU,845,914,29,75,75,60,302,1029,29,0,0,null,0,0,13,16,0
2015,2,19,4,VX,407,JFK,LAX,920,920,0,390,405,358,2475,1305,15,0,0,null,0,0,0,0,15
2015,2,19,4,MQ,2940,DFW,CHS,935,1058,83,142,137,115,987,1415,78,0,0,null,0,0,25,53,0
2015,2,19,4,UA,263,ORD,JAC,951,1102,71,194,195,169,1162,1317,72,0,0,null,1,0,71,0,0
2015,2,19,4,AS,318,SEA,SFO,955,1106,71,129,151,113,679,1337,93,0,0,null,93,0,0,0,0
2015,2,19,4,UA,605,ORD,DEN,957,1042,45,158,152,126,888,1214,39,0,0,null,0,0,0,0,39
2015,2,19,4,DL,1858,ATL,AUS,1000,1058,58,161,150,122,813,1228,47,0,0,null,0,0,0,0,47
2015,2,19,4,DL,2625,ATL,HDN,1015,1107,52,228,224,203,1340,1251,48,0,0,null,0,0,48,0,0
2015,2,19,4,MQ,3249,ORD,CLE,1015,1058,43,73,77,49,315,1315,47,0,0,null,4,0,43,0,0
2015,2,19,4,UA,268,DEN,SFO,1025,1114,49,174,167,137,967,1301,42,0,0,null,42,0,0,0,0
2015,2,19,4,OO,2581,LAX,SMF,1029,1024,-5,85,110,69,373,1214,20,0,0,null,20,0,0,0,0
2015,2,19,4,MQ,3222,AMA,DFW,1103,1112,9,72,92,43,312,1244,29,0,0,null,20,0,5,4,0
2015,2,19,4,MQ,3011,DFW,JAN,1105,1158,53,75,75,55,408,1313,53,0,0,null,0,0,43,10,0
2015,2,19,4,WN,527,HOU,MDW,1110,1212,62,145,155,136,937,1447,72,0,0,null,10,0,62,0,0
2015,2,19,4,WN,1144,BUR,OAK,1115,1127,12,70,92,56,325,1259,34,0,0,null,22,0,0,12,0
2015,2,19,4,US,433,PHX,SFO,1120,1137,17,134,163,106,651,1320,46,0,0,null,46,0,0,0,0
2015,2,19,4,NK,810,MSY,DTW,1120,1132,12,137,148,131,926,1500,23,0,0,null,11,0,12,0,0
2015,2,19,4,WN,203,DAL,ATL,1125,1155,30,120,110,90,721,1445,20,0,0,null,0,0,4,16,0
2015,2,19,4,B6,620,SAN,BOS,1130,1141,11,314,321,304,2588,2002,18,0,0,null,7,0,0,11,0
2015,2,19,4,OO,5199,SFO,SLC,1131,1213,42,113,112,77,599,1505,41,0,0,null,0,0,0,41,0
2015,2,19,4,WN,2791,SEA,OAK,1135,1130,-5,120,142,106,671,1352,17,0,0,null,17,0,0,0,0
2015,2,19,4,US,432,PHX,OGG,1140,1158,18,403,406,386,2845,1544,21,0,0,null,3,0,18,0,0
2015,2,19,4,OO,2598,LAX,TUS,1140,1219,39,83,78,62,451,1437,34,0,0,null,0,0,0,34,0
2015,2,19,4,WN,1115,TPA,BHM,1145,1215,30,90,91,78,459,1246,31,0,0,null,1,0,11,19,0
2015,2,19,4,OO,5227,DCA,ORD,1145,1312,87,136,141,102,612,1433,92,0,0,null,5,0,0,87,0
2015,2,19,4,AS,306,SEA,SFO,1155,1334,99,125,124,103,679,1538,98,0,0,null,98,0,0,0,0
2015,2,19,4,UA,719,ORD,IAH,1155,1454,179,175,146,122,925,1720,150,0,0,null,0,0,52,98,0
2015,2,19,4,WN,3056,LAX,SFO,1200,1319,79,85,79,55,337,1438,73,0,0,null,0,0,0,0,73
2015,2,19,4,OO,5323,SFO,CEC,1200,1346,106,97,80,64,304,1506,89,0,0,null,0,0,0,88,1
2015,2,19,4,UA,725,ORD,SAN,1200,1232,32,270,260,244,1723,1452,22,0,0,null,0,0,0,0,22
2015,2,19,4,WN,1105,LAX,PHX,1205,1326,81,80,69,55,370,1535,70,0,0,null,0,0,13,57,0
2015,2,19,4,OO,6454,RNO,SFO,1213,1416,123,72,77,50,192,1533,128,0,0,null,62,0,0,66,0
2015,2,19,4,OO,5636,SFO,MFR,1215,1540,205,81,68,50,329,1648,192,0,0,null,0,0,0,192,0
2015,2,19,4,WN,3674,BNA,LGA,1220,1220,0,125,152,113,764,1552,27,0,0,null,27,0,0,0,0
2015,2,19,4,UA,1657,ORD,LAS,1220,1246,26,244,238,215,1514,1444,20,0,0,null,0,0,0,0,20
2015,2,19,4,AA,3,JFK,LAX,1230,1251,21,385,386,354,2475,1617,22,0,0,null,1,0,21,0,0
2015,2,19,4,EV,4335,EWR,CMH,1244,1234,-10,108,141,77,463,1455,23,0,0,null,23,0,0,0,0
2015,2,19,4,DL,1265,ATL,SAV,1248,1406,78,66,56,38,214,1502,68,0,0,null,0,0,68,0,0
2015,2,19,4,B6,178,LAS,BOS,1256,1410,74,295,305,268,2381,2215,84,0,0,null,10,0,10,64,0
2015,2,19,4,DL,755,ATL,CMH,1258,1318,20,88,88,70,447,1446,20,0,0,null,0,0,20,0,0
2015,2,19,4,US,2131,LGA,BOS,1300,1253,-7,67,113,52,184,1446,39,0,0,null,39,0,0,0,0
2015,2,19,4,OO,6340,SFO,TUS,1300,1549,169,123,122,93,751,1851,168,0,0,null,0,0,0,168,0
2015,2,19,4,B6,900,STT,BOS,1305,1438,93,258,232,209,1693,1730,67,0,0,null,0,0,12,55,0
2015,2,19,4,WN,857,DEN,IAD,1305,1428,83,190,176,163,1452,1924,69,0,0,null,0,0,69,0,0
2015,2,19,4,US,744,CLT,PHL,1310,1437,87,100,88,73,449,1605,75,0,0,null,0,0,4,71,0
2015,2,19,4,MQ,3155,ORD,CMI,1310,1328,18,47,53,26,135,1421,24,0,0,null,6,0,18,0,0
2015,2,19,4,F9,525,CLE,DEN,1315,1405,50,206,205,173,1201,1530,49,0,0,null,0,0,49,0,0
2015,2,19,4,EV,2521,DFW,TYS,1320,1323,3,115,129,91,772,1632,17,0,0,null,14,0,3,0,0
2015,2,19,4,MQ,3031,ATL,LGA,1321,1316,-5,129,182,100,762,1618,48,0,0,null,48,0,0,0,0
2015,2,19,4,EV,5148,MHT,LGA,1335,1334,-1,80,112,53,195,1526,31,0,0,null,31,0,0,0,0
2015,2,19,4,MQ,3180,BIS,ORD,1340,1455,75,135,131,96,716,1706,71,0,0,null,0,0,8,63,0
2015,2,19,4,WN,3741,MKE,MCO,1345,1425,40,165,145,130,1066,1750,20,0,0,null,0,0,2,18,0
2015,2,19,4,WN,889,SFO,DEN,1350,1526,96,150,135,114,967,1841,81,0,0,null,0,0,21,60,0
2015,2,19,4,UA,1190,CLE,ORD,1350,1419,29,89,79,57,315,1438,19,0,0,null,0,0,0,19,0
2015,2,19,4,US,763,PIT,CLT,1355,1356,1,91,107,62,366,1543,17,0,0,null,16,0,1,0,0
2015,2,19,4,UA,642,SFO,SEA,1355,1426,31,132,116,95,679,1622,15,0,0,null,0,0,5,10,0
2015,2,19,4,UA,646,ORD,EWR,1355,1434,39,130,135,93,719,1749,44,0,0,null,44,0,0,0,0
2015,2,19,4,WN,2433,SFO,SAN,1405,1646,161,85,81,68,447,1807,157,0,0,null,0,0,2,155,0
2015,2,19,4,WN,1005,LAX,MSY,1405,1438,33,210,192,178,1670,1950,15,0,0,null,0,0,2,13,0
2015,2,19,4,US,1926,LAX,PHL,1410,1622,132,294,304,274,2402,26,142,0,0,null,10,6,0,126,0
2015,2,19,4,DL,2399,RIC,ATL,1414,1532,78,113,89,72,481,1701,54,0,0,null,0,0,5,49,0
2015,2,19,4,OO,6528,PHX,LAX,1414,1436,22,88,95,67,370,1511,29,0,0,null,7,0,0,22,0
2015,2,19,4,B6,1534,TPA,BDL,1415,1828,253,157,154,139,1111,2102,250,0,0,null,0,0,250,0,0
2015,2,19,4,OO,6491,TUS,DEN,1420,1738,198,119,101,84,639,1919,180,0,0,null,0,0,179,1,0
2015,2,19,4,EV,4463,RIC,EWR,1426,1448,22,81,81,57,277,1609,22,0,0,null,0,0,0,22,0
2015,2,19,4,HA,291,ITO,HNL,1438,1452,14,52,62,42,216,1554,24,0,0,null,0,0,0,14,10
2015,2,19,4,OO,6333,LAX,SAN,1439,1452,13,54,59,35,109,1551,18,0,0,null,5,0,0,13,0
2015,2,19,4,WN,213,PVD,FLL,1440,1623,103,205,175,161,1188,1918,73,0,0,null,0,0,8,65,0
